Klinik_Name,Title,Department,Date,Review,Rating
Heidekreis-Klinikum GmbH - Krankenhaus Walsrode,"Ich bin froh, dass mein Vater keine lebensbedrohlichen Verletzungen hatte, dass wäre in dieser Klinik für meinen Vater sicherlich nicht gut ausgegangen!",Verstoß melden,17.07.2018,"['Mein Vater wurde nach einem Verkehrsunfall auf der Autobahn mit dem RTW eingeliefert.', 'Die Voruntersuchung und das Röntgen wurden verhältnismäßig schnell vorgenommen (innerhalb von 30 Minuten). Dann wurde mein Vater in einen Warteraum geschoben. Warten auf einen Arzt, auf eine Diagnose, Warten....Warten mit einem Vater, der sich vor Schmerzen nicht mehr bewegen konnte, der irgendwann auch seine Herzmedikamente etc., sein Insulin spritzen und danach zwingend etwas essen muss. Was dann kam ist an Inkompetenz, Verletzung der Menschenwürde und Unfreundlichkeit kaum zu Überbieten. Wir mussten erleben, dass eine Frau im gleichen Raum trotz starker Schmerzen erst nach 4 Std. Schmerzmittel bekam! Der Mann zur Linken, mit einem Verdacht auf Schlaganfall (aus meiner Sicht), wurde erst nach für mich gefühlten Stunden in ein anderes Krankenhaus verlegt....weil man dort mit ihm , O-Ton: Nichts anfangen konnte! Ein Verdacht, bei dem es auf jede Minute ankommt, für mich war der Ablauf unfassbar! Wieder zu meinem Vater zurück. Es war dringend Zeit für seine Medikamente. Das Krankenhaus hatte die von den Rettungskräften überreichte Medikamentenkarte meines Vaters offensichtlich verschlampt, sorry (verlegt). Keine Entschuldigung, Achselzucken, das war es! Dann war klar, mein Vater sollte zur Beobachtung eine Nacht bleiben. Erneut meine Anmerkung, dass er seine Medis nehmen, sein Insulin spritzen und etwas essen muss danach. Antwort, O-Ton: Abendbrotzeit ist vorbei. Da war es dann bei mir vorbei. Ich hatte wenig bis gar keine Lust mehr, mich weiterhin mit Ärztinnen und Personal zu umgeben, welches eh kein verständliches Deutsch sprach und offensichtlich auch nicht wirklich gewillt war, Menschen auch wie solche zu behandeln und ihnen zu helfen. Ich habe mit meiner Mutter zusammen meinen Vater angezogen, der im Übrigen immer noch im Schlüppi da lag und sind noch in der Nacht nach Hamburg gefahren.']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
Heidekreis-Klinikum GmbH - Krankenhaus Walsrode,Nie wieder Heideklinikum,Verstoß melden,02.07.2018,"['Ich wurde am 26.06. nach einen Arbeitsunfall unter Schnerzen mit 2 gebrochenen Fingern in die Notaufnahme eingeliefert. Folgende Punkte fielen mir negativ auf:', '', '- bei der Anmeldung wurde telefoniert und anschl. in aller Ruhe am PC das Ergenis eingegeben ohne mich zu beachten, egal wieviel Schmerzen der Patient hat.Keine vorherige Abfrage auch nicht nachdem ich berichtet habe, dass ich auf den Kopf gefallen bin.', '', '- beim Röngten hatte die schlecht deutsch sprechende Mitarbeiterin mich 2 x gefragt welche Hand denn die Kranke ist, nachdem sie selber meine Hand geröntgt hätte. ( war insgesamt 4 x zum Röntgen bei ihr) ', '- der Assistenzarzt, der auch  kaum deutsch konnte nach dem 2.Röngten erst festgestellt das mein 2. Finger auch gebrochen ist. Angelegter Gips wieder runter und dann wollte er meine beiden gebrochenen Finger was man hätte sehen müssen sofort operiert werden müssen, versucht durch kräftiges Ziehen einzulenken. Was sehr sehr schmerzhaft war.2. Gips wurde von der Arzthelferin viel zu fest angelegt. Hatte einen Tag später ein blaue Hand und die Hämatome konnten gar nicht ausweichen.', '', 'Fazit: ich werde nie wieder in die Notaufnahme ins Heideklinikum. Mein Handchirug in Rotenburg hatte mich 2 Tage später 3 Stunden operiert und seine Aussage war nur: hätte jeder Arzt sehen müssen das nur eine OP sinnig ist.']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden (Dauer der Behandlung)', '', 'Qualität der Beratung:', 'unzufrieden (Das Krankheitsbild nicht richtig erkannt)', '', 'Mediz. Behandlung:', 'unzufrieden (Unter grissen Schmerzen wurden beide Finger versucht zu richten)', '', 'Verwaltung und Abläufe:', 'weniger zufrieden (Der Patient wird gar nicht angesprochen ob er Schmerzen hat.)', '', 'Ausstattung und Gestaltung:', 'weniger zufrieden (Die Röngtengeräte sind lange nicht auf den neusten Stand)', '', '', '']"
Heidekreis-Klinikum GmbH - Krankenhaus Walsrode,Durchwachsene Betreuung - Gewalt unter der Geburt,Entbindung,19.04.2018,"['Bis zum Zeitpunkt der Geburt wurden wir gut betreut und fühlten uns von den Schwestern und Hebammen gut betreut.', 'Zum Ende der Geburt lief alles aus dem Ruder. Zwei müde Ärzte mit gelangweilt, genervten Gesichtern betraten den Kreißsaal. Eine ältere, übermotivierte Hebamme kam dazu.', 'Plötzlich bekam ich ohne Ankündigung einen Dammnschnitt, den ich im Vorfeld explizit abgelehnt hatte. Die Ärztin wendete ohne Vorankündigung den Kristeller Griff an.', 'Ich habe bis heute den Eindruck, dass diese rasche Ende der Geburt etwas mit dem anstehenden Schichtwechsel zu tun hatte.', 'Die Nachsorge und spätere Betreuung war alles andere als gut. Ich wurde bis zur Entlassung nicht weiter untersucht, hatte sehr starke Schmerzen und Kreislaufprobleme.', 'Für mich ist es fraglich, ob ich noch einmal in dieser Klinik entbinden würde. Im Vorfeld haben wir nur gutes über die Klinik gehört und hatten einen guten Eindruck. Während der Geburt erhielten wir leider einen ganz anderen Eindruck.']","['', '', 'Gesamtzufriedenheit:', 'weniger zufrieden', '', 'Qualität der Beratung:', 'weniger zufrieden', '', 'Mediz. Behandlung:', 'weniger zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Heidekreis-Klinikum GmbH - Krankenhaus Walsrode,SCHRECKLICHES KRANKENHAUS,Frauen,13.01.2018,"['Immer noch sehr geschockt wie die Ärtze mit den Patienten im Op umgehen. ', 'War dort zu einem Schwangerschaftsabbruch und ich möchte jedem ans Herz legen sich dafür ein anderens Krankenhaus zu suchen.', 'Es wird total unsensibel mit einem gesprochen und man fühlt sich in dieser Situation noch mehr verunsicherter als man sowieso schon ist.', 'Ich wurde in einen OP Vorbereitungsraum geschoben oder was das auch immer  dies für ein Raum war und insgesamt musste ich 4 mal die Liege bzw. das Bett wechseln. ', 'Im richtigen Op Raum wurde ich halbherzig abgestellt und musste erstmal warten weil noch jemand anders operiert wurde. Die Mitarbeiter liefen hektisch umher. Ich hatte so Angst und war total nervös. Niemand hat mir erklärt warum ich dort und dort hingebracht wurde geschweige denn irgendetwas anderes erklärt.', 'Irgendwann kam eine Frau zu mir und suchte was im Regal neben mir oder kramte nach irgendetwas kann mich nicht wirklich dran erinnern weil ich versucht habe alles was um mich herum passierte abzuschalten, was aber sehr schwer war. Jedenfalls ist ihr etwas aus dem Regal gefallen und sie hat total herumgeflucht. Danach hat sie mir lieblos die Pflaster zur Überprüfung der Herzschläge an meinen Oberkörper geklebt und mir die Nadel in die Hand gestochen, was auch weh getan hat. Irgendwann wurde ich dann auch in den eigentlichen OP Raum geschoben und musste die Liege wieder wechseln. Das einzige was zu mir gesagt wurde ist das die Narkose jetzt kommt und dann war ich weg. Es ist sowieso keine schöne Erfahrung aber die Leute dort haben nochmal dazu beigetragen das es noch schlimmer ist. Vorallem wünscht man sich doch bei so einem Eingriff das jemand einen ein wenig an die Hand nimmt und erklärt was mit einem dort passiert. So etwas unsensibles bzw. Rücksichtsloses habe ich noch NIE erlebt. ', '', 'FÜR DIE MÄDELS DIE DAS GLEICHE DURCHMACHEN EMPFEHLE ICH NUR VOM GANZEN HERZEN EINE ANDERE KLINIK AUFZUSUCHEN!!!']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
Heidekreis-Klinikum GmbH - Krankenhaus Walsrode,Oberschenkelhalsbruch,Verstoß melden,24.09.2017,['Freundliche Aufnahme. Hohe Qualität des Ärzteteams. Alle Fragen wurden äußert freundlich erklärt.'],"['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Heidekreis-Klinikum GmbH - Krankenhaus Walsrode,Bitte nicht wieder...,gast08152,16.08.2017,"['Ärzte, die nicht ausreichend die Krankenblätter lesen, einander in ihren Aussagen widersprechen. Mehrfach täglich die gleichen Fragen, die bereits in diersen Formularen erfasst wurden. Überängstliche Jungärzte, die übers Ziel hinausschießen und am liebstenalles und jeden sofort operieren wollen (einen gebrochenen Zeh z.B.). Allerdings bemühtes Personal. Aber irgendwelche Aussagen zu voraussichtlicher Uhrzeit, Dauer und sonstigem kann man getrost überhören-es kommt es immer anders.', 'Einer nahezu hilflosen Patientin im gleichen Zimmer wurde fast das falsche Medikament gegeben, eine andere immer wieder vertröstet, als es um den OP-Termin ging. Ich hatte weder das Gefühl, auf kompetente Ärzte zu treffen (alles Jungärzte, viele davon nur sehr schlecht Deutsch sprechend) noch gut aufgehoben zu sein. ich möchte da nienienie als Notfall hinkommen und mich nicht äußern können.... ', '', 'Mein Highlight des Aufenthalts war die Reinigung der Zimmer: Da wurde von der Mitarbeiterin ein Liter Wasser auf den Boden geschüttet und der dann mit einem schmutzstarrenden Mop im Zimmer verteilt.']","['', '', 'Gesamtzufriedenheit:', 'weniger zufrieden', '', 'Qualität der Beratung:', 'weniger zufrieden', '', 'Mediz. Behandlung:', 'zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'weniger zufrieden', '', '', '']"
Heidekreis-Klinikum GmbH - Krankenhaus Walsrode,2-Bett-Zimmer sehr oft überbelegt,Psychiatrie,09.07.2017,"['Ärzte, Schwester und Pfleger kompetent. Was m. E. jedoch gar nicht geht, 2-Bett-Zimmer werden oft mit 3 Personen belegt. Damit total überbelegt, zumal ja fast alle Patienten starke psyische Probleme haben. Außerdem ist für den 3. Patienten/Patientin kein Schrank und keine Abstellmöglichkeit im Bad vorhanden, es muss also aus dem Koffer gelebt werden. Die Ausrede, wir haben eben nicht genug Betten, kann ich nicht gelten lassen, da die Überbelegung kein Einzelfall ist. Wenn ständig ein so hoher Bedarf ist, müssen eben neue Räumlichkeiten hinzukommen.Vielleicht kann man ja die vielen Alkoholkranken, die zum Entzug ca. 2 Wochen auf den psychiatrischen Stationen sind, im Krankenhaus Soltau aufnehmen. Da dort m. E. ja viele leere Zimmer/Betten zur Verfügung stehen müßten.']","['', '', 'Gesamtzufriedenheit:', 'weniger zufrieden (Ich würde eine Klinik, sofern ich noch laufen kann, sofort verlassen, wenn 2-Bett-Zimmer zu 3-Bett-Zimmer umgestaltet werden.)', '', 'Qualität der Beratung:', 'zufrieden', '', 'Mediz. Behandlung:', 'zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'weniger zufrieden', '', '', '']"
Heidekreis-Klinikum GmbH - Krankenhaus Walsrode,"Super Ärzte und klasse Team, vielen Dank nochmal",Chirurgie,19.06.2017,"['Ich bin im Mai beim Sport bestürzt und konnte nicht mehr alleine aufstehen, ein Nachbar rief sofort den RTW. Das Team auf dem Wagen hat sich super um mich gekümmert und sehr schnell nach Walsrode gebracht. Vielen Dank nochmal an dieser Stelle für Euren tollen Einsatz.', 'Nach 4 Stunden Untersuchungen, UltraschallUntersuchungen...Stand fest das ich eine Notop brauchte, da ich viel Blut im Bauchraum hatte. Es wurde sehr schnell gehandelt und bevor ich mich versah, lag ich im OP.', 'Das Team dort ist einfach klasse, ich hatte noch nie eine OP und sie haben mich beruhigt, dass nichts schlimmes passieren würde. ', 'Nach der OP war ich noch auf der Intensivstation einen Tag. ', '', 'Ich hatte einen 4 cm langen Riss in der Leber gehabt. ', '', 'Auf Station 3 B wurde ich super versorgt und verarztet.', '', 'Vielen, vielen Dank nochmal an Alle die für mich da waren und die schnelle Diagnosestellung und die gelungene OP.', '', 'Nun bin ich 5 Wochen schon operiert und der erhole mich von der OP.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden (Tolle Ärzte und ein tolles Team auf Station)', '', 'Qualität der Beratung:', 'sehr zufrieden (Mir wurde alles genau erklärt, dass man es auch verstehen konnte)', '', 'Mediz. Behandlung:', 'sehr zufrieden (Dank, der schnellen Diagnose wurde ich schnell operiert)', '', 'Verwaltung und Abläufe:', 'sehr zufrieden (Papiere am Entlassungstag schnell bekommen)', '', 'Ausstattung und Gestaltung:', 'weniger zufrieden (Die Zimmer könnten freundlicher Eingerichtet sein)', '', '', '']"
Heidekreis-Klinikum GmbH - Krankenhaus Walsrode,SUPER ZUFRIEDEN !!!,Kindermedizin,24.05.2017,"['SUPER ZUFRIEDEN :-)))', '', 'Unsere Tochter (4 Jahre) musste mit dem Krankenwagen eingeliefert werden. Bereits die Betreuung der Ersthelfer war einach toll -  sehr liebevoll und beruhigend! Sie bekam sogar einen tollen Ersthelfer-Teddy geschenkt, der auch jetzt zu Hause weiterhin sehr aktuell ist :-) Im Krankenhaus auf der Kinderstation ging es dann genauso weiter... alle Schwestern und Ärzte waren sehr freundlich, aufmunternd und sehr liebevoll. Meine Tochter fasste durch die freundliche Art der Schwestern sehr schnell Vertrauen. Wir wurden ernst genommen und beachtet und es wurde sich um unser Wohl gekümmert. Wir sind wirklich rundum zufrieden!!!', 'Wir waren bereits zur Entbindung dort und auch damit sehr zufrieden. ', 'Auch den kinderärztlichen Bereitschaftdienst haben wir dort schon zwei mal in Anspruch genommen und wir mussten beide Male glücklicherweise nicht lange warten und wurden nett und fachlich gut beraten.', '', 'Die Anmeldung an der Rezeption verlief übrigens auch sehr zufriedenstellend. Wir wurden auch dort sehr freundlich behandelt !', '', 'Wir können das Krankenhaus bedenkenlos weiterempfehlen und würden immer wieder dorthin gehen/ fahren :-)']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden (Alles war sehr zufriedenstellend :-))', '', 'Qualität der Beratung:', 'sehr zufrieden (Sehr gut)', '', 'Mediz. Behandlung:', 'sehr zufrieden (Genau richtig)', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden (Haben alles bekommen, was wir brauchten)', '', '', '']"
Heidekreis-Klinikum GmbH - Krankenhaus Walsrode,Tolle Klinik!,Entbindung,06.05.2017,"['Tolle Klinik!', 'Von der Geburtsplanung bis zum Entlassungstag war ich mehr als zufrieden.', 'Sehr nettes und hilfsbereites Personal. Auf Patientenwünsche wird weitestgehend Rücksicht genommen. Das Team der Geburts- und Wochenbett Station leistet wirklich gute Arbeit. Hier ist man keine Nummer. Tolle persönliche Betreuung.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden (Ich würde immer wieder dort entbinden)', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden (Kaum Wartezeiten)', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Heidekreis-Klinikum GmbH - Krankenhaus Walsrode,Kinder unfreundlich,Hals-Nasen-Ohren,26.04.2017,"['Kinder müssen drei vier Stunden nüchtern auf ihren op Termin warten. Ältere Kinder werden vor jüngeren Kindern operiert.', 'Das unqualifizierte Personal schaut zu, wie kinder/Patienten von ihren Eltern geschlagen werden.', 'Eltern wurden aufgefordert, den dreckigen Fußboden zu säubern. ', 'NIE WIEDER!']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden (Es wird gelogen)', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden (Schlechtes Personal)', '', 'Ausstattung und Gestaltung:', 'unzufrieden (Dreckig)', '', '', '']"
Heidekreis-Klinikum GmbH - Krankenhaus Walsrode,Da war ich ein Mensch,Chirurgie,23.04.2017,"['In dieser Klinik bekommt man das Gefühl gegeben hier will man helfen.', 'Jeder ist Freundlich und geht auf einen ein angefangen bei der Notaufnahme bis hin auf die Station B3. Was mich wirklich fasziniert hat das selbst jeder Arzt sich deinen Bamen merkt . Man trifft sich auf dem Gang und es wurde freundlich mit Namen gegrüßt. Auch nahm man sich Zeit für einen. Ich hatte wahnsinnige Angst da es meine erste op war , das mit 43 und dann am Dickdarm. Das Narkose Team versuchte alles mir die Angst zu nehmen und ging auf mich ein.', 'Im Abschluss kann ich sagen hier wird man als Mensch behandelt.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Heidekreis-Klinikum GmbH - Krankenhaus Walsrode,NIE WIEDER!!!,Psychiatrie,18.01.2017,"['Für alle die in Erwähgung ziehen dorthin zu gehen rate ich jedem davon ab. Neben völlig inkompetenten Ärzten die 4 Anläufe brauchen um Blut abzunehmen, über unfreundliches Personal und mangelnder Hygiene. Eingefercht wird man zu 4. Wobei man durch geschnarche kein Auge zubekommt. ', '', 'Zudem ist die Station gemischt, was einen völlig verstört. Therapieangebot ist sprichwörtlich eine lachnummer.']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden (Welche Beratung?)', '', 'Mediz. Behandlung:', 'unzufrieden (Siehe Text)', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden (Dreckig und alt)', '', '', '']"
Heidekreis-Klinikum GmbH - Krankenhaus Walsrode,Alle Nett und Hilfsbereit,Entbindung,04.01.2017,"['Tolle nette kompetente Schwestern. Erklären alles und nehmen sich Zeit bei Fragen, Beschwerden oder Problemen. Würde jeder Zeit wieder dorthin gehen. Habe mich wohl gefühlt und willkommen.']","['', '', 'Gesamtzufriedenheit:', 'zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Heidekreis-Klinikum GmbH - Krankenhaus Walsrode,Nicht weiter zu empfehlen sehr unzufrieden,Neurologie,12.12.2016,"['Mein Vater wurde als Notfallpatient in der Klinik eingeliefert, schon bei der Einlieferung lief es nicht reibungsfrei.', 'Dann auf Station wurde mein Vater von den Schwestern behandelt, als wäre der Zeitpunkt der Aufnahme sehr ungelegen, denn die Schwestern bereiteten sich gerade auf ihr gemeinsames Abendessen vor. Zudem wirken die Schwestern arrogant, oberflächlich, unkompetent.', 'Ein Arzt für fachliche Auskünfte, steht auf einen Sonntag Abend, nicht zu Verfügung. Diese Klinik ist definitiv nicht weiter zu empfehlen, mein Vater wurde sofort nach Celle weiter verlegt.']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'weniger zufrieden', '', '', '']"
Heidekreis-Klinikum GmbH - Krankenhaus Walsrode,Erfahrung auf Akutpsychatrische Staion,Psychiatrie,16.10.2016,"['Ich war zweimal für jeweils ca. 3 Monate auf einer der Akutpsychiatrischen Stationen in diesem Krankenhaus. Und ich muss leider sagen, dass dies bis jetzt die schlimmste aller Psychatrie Erfahrungen für mich war. ', 'Total überfordertes und teilweise einfach nur anmaßendes Pflegepersonal. Es erinnerte eher an ein Altenpflegeheim, da dort einfach alles zusammengeschmissen wurde. Unsortiert nach Krankheitsbild oder Ausprägung. Leute wurden dort nach Selbstmordversuchen, die ihren Lebensmut und -Sinn erst wieder finden müssen, direkt von der Intensivstation hin verfrachtet. Zusammen mit Leuten wie mir,die Angstörungen hatten. Die dann mitansehen und hören mussten, wie häufig Patienten fixiert, eingesperrt,oder wieder eingefangen wurden. Oder älteren Herren die jüngere Frauen wie mich geradezu belästigten. Sowie Suchtkranken welche teilweise seltsame Aktionen veranstalteten. Was recht verstörend war. Auch die Therapeutischen Angebote waren sehr rar. In den Zimmern standen gerne 3 Betten, selten auch 4. Auch waren die Patienten dazu verpflichtet für sich und die Anderen zu Kochen, was wohl zur Stabilisierung betragen sollte. Bei mir aber eher die Lust am Kochen entgültig verdarb. Da es, dank des hohen Durchschnittalters nicht wirklich gesundes Essen gab. Um es milde zu sagen.', 'Einige der Therapeuten waren wirklich nett.', 'Jedoch erlaubte sich meine dort Zuständige Psychotherapeutin bei meinem zweiten Aufenthalt einige Sprüche, wo mir echt die Sprache wegblieb. Genauso verhielt sich das Pflegepersonal meiner Auffassung nach nicht angemessen.', 'Naja, so viel dazu.', 'Egal wie schlecht es mir nun auch hin und wieder gehen mag. Lieber versuch ich es irgendwie auszuhalten, als noch einmal dahin zu gehen.', 'Leider ist das die zuständige Psychatrie in Notfällen für mich.']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'weniger zufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'weniger zufrieden', '', '', '']"
